KODE_JENIS_PELAPOR|KODE_PELAPOR|BULAN_DATA|NOMOR_CIF_LAMA_DEBITUR|NOMOR_CIF_DEBITUR|JENIS_IDENTITAS|NOMOR_IDENTITAS|NAMA_SESUAI_IDENTITAS|NAMA_LENGKAP|KODE_STATUS_PENDIDIKAN_ATAU_GELAR_DEBITUR|JENIS_KELAMIN|TEMPAT_LAHIR|TANGGAL_LAHIR|NAMA_GADIS_IBU_KANDUNG|NPWP|ALAMAT|KELURAHAN|KECAMATAN|KODE_KABUPATEN_ATAU_KOTA|KODE_POS|NOMOR_TELEPON|NOMOR_TELEPON_SELULER|ALAMAT_E-MAIL|KODE_NEGARA_DOMISILI|KODE_PEKERJAAN|TEMPAT_BEKERJA|KODE_BIDANG_USAHA_TEMPAT_KERJA|ALAMAT_TEMPAT_BEKERJA|KODE_GOLONGAN_DEBITUR|STATUS_PERKAWINAN_DEBITUR|KODE_KANTOR_CABANG|OPERASI_DATA|STATUS_DELETE|CREATE_DATE|UPDATE_DATE
0101|022|201803||00270970967348314592|1|0000003985453877730773195|Gabriella Spinka|Gabriella Spinka|04|P|Kota Pontianak|19680519|Olga Trantow|0000016883143069979743958|Jalan Dummy Slik 1643 No. 1697504163 Kota Pontianak|Kelurahan Dummy 2263|Kecamatan Dummy 2680|5392|31523|227484902|86729740676|jaylon@ortizwatsica.info|ID|022|Boehm-Powlowski|451002|24326 Lue Crescent|9000|1|611|C|T|20180731145354|
0101|022|201803||08289612847688054963|1|0000005119701908525224813|Jettie Johnston|Jettie Johnston|04|P|Kota Pontianak|19510913|Dallas Herzog|0000006204595683255496892|Jalan Dummy Slik 766 No. 5522885972 Kota Pontianak|Kelurahan Dummy 2065|Kecamatan Dummy 1252|5392|11127|96610071|48072493915|vada.reichert@hintzdouglas.com|ID|022|Gerlach LLC|451002|20433 Cormier Common|9000|1|611|C|T|20180731145354|
0101|022|201803||13062262779540138196|1|0000015156759424440401281|Kiara Bode|Kiara Bode|04|P|Kota Pontianak|19350521|Leonard Deckow|0000010779475612265792680|Jalan Dummy Slik 268 No. 6276129193 Kota Pontianak|Kelurahan Dummy 1886|Kecamatan Dummy 2428|5392|46553|281860532|25242413763|stephania_cassin@glover.info|ID|022|Rogahn Group|451002|58620 Melba Mews|9000|2|611|C|T|20180731145354|
0101|022|201803||00447544010581527485|1|0000012014455610515712242|Adah Effertz|Adah Effertz|04|P|Kota Pontianak|19710901|Dasia Crist|0000003582500836841606632|Jalan Dummy Slik 2111 No. 6541180390 Kota Pontianak|Kelurahan Dummy 1685|Kecamatan Dummy 311|5392|67985|57927394|57660049460|jaylan@shanahan.info|ID|022|Leuschke-Quitzon|451002|811 Corwin Ways|9000|3|611|C|T|20180731145354|
0101|022|201803||05820394960103235711|1|0000008597359307061891941|Jose Kautzer|Jose Kautzer|04|P|Kota Pontianak|19501011|Carroll Deckow|0000001038689171529296859|Jalan Dummy Slik 2330 No. 3071611060 Kota Pontianak|Kelurahan Dummy 2087|Kecamatan Dummy 800|5392|81711|168861829|40107130280|nat@sanford.uk|ID|022|Wehner Group|451002|015 Patience Mill|9000|3|611|C|T|20180731145354|
0101|022|201803||01545720940319006941|1|0000011366318504809846795|Rowena Lehner|Rowena Lehner|04|P|Kota Pontianak|19810915|Josefina Crooks|0000015988712677419152003|Jalan Dummy Slik 167 No. 9456099522 Kota Pontianak|Kelurahan Dummy 2982|Kecamatan Dummy 544|5392|40424|190831003|52121342618|reginald@sawaynparisian.us|ID|022|Stehr, Powlowski and Schoen|451002|14404 Farrell Via|9000|3|611|C|T|20180731145354|
0101|022|201803||03163768131260912714|1|0000011525574032920024312|Oliver Schaden|Oliver Schaden|04|P|Kota Pontianak|19740217|George Beer|0000010221636100804529522|Jalan Dummy Slik 654 No. 755495444 Kota Pontianak|Kelurahan Dummy 867|Kecamatan Dummy 407|5392|84717|40295563|68352598186|colby.denesik@torp.biz|ID|016|Yundt-Lakin|202100|10848 Mossie Corners|9000|1|532|C|T|20180731145354|
0101|016|201803||03246778928017965244|1|0000012031645145106729269|Filomena Klein|Filomena Klein|03|L|Kab. Kampar|19400504|Dolores Boehm|0000005091951185159837364|Jalan Dummy Slik 828 No. 7375716104 Kab. Kampar|Kelurahan Dummy 2460|Kecamatan Dummy 2632|3502|47816|51356903|10996821969|carey.larkin@howe.uk|ID|016|Goyette-Kreiger|202100|353 Rahul Flats|9000|3|532|C|T|20180731145354|
0101|016|201803||08256754969289125033|1|0000014057126704150553588|Milford Sporer|Milford Sporer|03|L|Kab. Kampar|19660903|Abbigail Mosciski|0000011111499255862351096|Jalan Dummy Slik 2362 No. 4969373702 Kab. Kampar|Kelurahan Dummy 1652|Kecamatan Dummy 443|3502|63311|200229599|65244359343|taya.pfeffer@tremblay.biz|ID|016|Bradtke Inc and Sons|202100|05652 Moen Pines|9000|3|532|C|T|20180731145354|
0101|016|201803||00940384687796291497|1|0000018324929984097550929|Domenic Kessler|Domenic Kessler|03|L|Kab. Kampar|19660616|Darryl Denesik|0000004560784591322064751|Jalan Dummy Slik 2676 No. 6029723983 Kab. Kampar|Kelurahan Dummy 885|Kecamatan Dummy 1122|3502|67906|170572568|20683462640|liam@brekke.name|ID|016|Osinski-Mills|202100|165 Karina Lock|9000|1|532|C|T|20180731145354|
0101|016|201803||16051784460921758667|1|0000011800648854239138975|Litzy Schmeler|Litzy Schmeler|03|L|Kab. Kampar|19800813|Ariane Baumbach|0000011300820514872468273|Jalan Dummy Slik 1661 No. 5937895214 Kab. Kampar|Kelurahan Dummy 2115|Kecamatan Dummy 1808|3502|83538|32842452|45874786837|alaina@okon.co.uk|ID|016|Oberbrunner-Stanton|202100|5570 Jadyn Landing|9000|3|532|C|T|20180731145354|
0101|016|201803||00617296545648494763|1|0000004078549282282009304|Cleveland Langosh|Cleveland Langosh|03|L|Kab. Kampar|19540725|Joey Smitham|0000012064297117937394476|Jalan Dummy Slik 2225 No. 2911178620 Kab. Kampar|Kelurahan Dummy 2167|Kecamatan Dummy 246|3502|13526|56984296|53777701736|gunner.fadel@larkinmosciski.info|ID|016|Breitenberg-Eichmann|202100|541 Toy Burgs|9000|2|532|C|T|20180731145354|
0101|016|201803||01656348732913235004|1|0000000637524882117086989|Verlie VonRueden|Verlie VonRueden|03|L|Kab. Kampar|19280531|Dell Bechtelar|0000014313249590221448171|Jalan Dummy Slik 645 No. 2173076222 Kab. Kampar|Kelurahan Dummy 2132|Kecamatan Dummy 1453|3502|69554|219593351|56167696899|wyman_bradtke@runolfsdottir.name|ID|016|Robel-Deckow|202100|80004 Breitenberg Place|9000|1|532|C|T|20180731145354|
0101|016|201803||00652951254194042346|1|0000018089846048718238291|Heloise Bosco|Heloise Bosco|03|L|Kab. Kampar|19670418|Michele Goldner|0000016556688015978957058|Jalan Dummy Slik 1898 No. 3009763162 Kab. Kampar|Kelurahan Dummy 494|Kecamatan Dummy 1599|3502|63629|32930603|17043139825|reynold.purdy@lowe.biz|ID|016|Dicki-Feil|202100|2654 Amara Shoal|9000|2|532|C|T|20180731145354|
0101|016|201803||05036025176800628678|1|0000009286180332405412392|Jordan Nikolaus|Jordan Nikolaus|03|L|Kab. Kampar|19470815|Tierra Langosh|0000011585154206510660209|Jalan Dummy Slik 1460 No. 4097500059 Kab. Kampar|Kelurahan Dummy 607|Kecamatan Dummy 1076|3502|22276|168454832|10436070083|delta_torp@lowe.name|ID|016|Shanahan, Goodwin and Wehner|202100|18877 Dickens Fort|9000|1|532|C|T|20180731145354|
0101|016|201803||11617899149422760685|1|0000008382334476673164641|Kaci Jones|Kaci Jones|03|L|Kab. Kampar|19401009|Winfield Goldner|0000006176813603105319605|Jalan Dummy Slik 162 No. 481547514 Kab. Kampar|Kelurahan Dummy 1253|Kecamatan Dummy 1620|3502|39314|47681828|46693472441|myrl@dickinsonrosenbaum.co.uk|ID|016|Wisoky, Schuppe and Berge|202100|36521 Schmitt Road|9000|3|532|C|T|20180731145354|
0101|016|201803||00294311521460216572|1|0000006291881552143492270|Jude Beatty|Jude Beatty|03|L|Kab. Kampar|19450428|Jamil Kemmer|0000011446123374397527267|Jalan Dummy Slik 2058 No. 9494635057 Kab. Kampar|Kelurahan Dummy 2630|Kecamatan Dummy 2017|3502|78962|152713869|31607576050|emilio@altenwerth.biz|ID|016|Turcotte-Willms|202100|102 Schneider Circle|9000|1|532|C|T|20180731145354|
0101|016|201803||15553750818447220044|1|0000008367297429346971820|Fiona Crona|Fiona Crona|03|L|Kab. Kampar|19781012|Kennedy Fahey|0000015548069086179125071|Jalan Dummy Slik 2585 No. 2242773680 Kab. Kampar|Kelurahan Dummy 998|Kecamatan Dummy 730|3502|7778|128481456|88891105116|austen.ledner@weissnat.info|ID|016|Ernser, Glover and Barrows|202100|7311 Toy Haven|9000|3|532|C|T|20180731145354|
0101|016|201803||16783123100077240220|1|0000004802224585215091689|Jaden Leannon|Jaden Leannon|03|L|Kab. Kampar|19901121|Vince Veum|0000017398374380676905704|Jalan Dummy Slik 773 No. 3468525151 Kab. Kampar|Kelurahan Dummy 698|Kecamatan Dummy 1002|3502|54944|298425980|24402644242|judah.bins@powlowski.info|ID|016|Lind LLC|202100|01043 Onie Knolls|9000|2|532|C|T|20180731145354|
0101|016|201803||03959700371011610856|1|0000008016700091783107041|Scot Murazik|Scot Murazik|03|L|Kab. Kampar|19840731|Reba Considine|0000014038697870119891401|Jalan Dummy Slik 805 No. 8208777181 Kab. Kampar|Kelurahan Dummy 1894|Kecamatan Dummy 1419|3502|76991|244930968|64367945337|kane_kiehn@hamill.com|ID|016|Fay-Johns|202100|188 Leffler Vista|9000|3|532|C|T|20180731145354|
0101|016|201803||11436043196715195532|1|0000002472290949101213167|Melissa Bosco|Melissa Bosco|03|L|Kab. Kampar|19350618|Coleman Willms|0000001277253107753024061|Jalan Dummy Slik 1897 No. 7915189279 Kab. Kampar|Kelurahan Dummy 1661|Kecamatan Dummy 2697|3502|96118|143995413|20721299732|michaela.franecki@kuhiclangosh.co.uk|ID|016|Harvey, Walter and Heathcote|202100|0445 Weimann Flat|9000|3|532|C|T|20180731145354|
0101|016|201803||16319578104316679592|1|0000008718762903405243139|Fletcher Koepp|Fletcher Koepp|03|L|Kab. Kampar|19531223|Dante Rippin|0000014576099573003279856|Jalan Dummy Slik 2095 No. 3931211305 Kab. Kampar|Kelurahan Dummy 1591|Kecamatan Dummy 2675|3502|19690|38411241|18794753121|jolie.wolf@brekke.ca|ID|016|Rempel Group|202100|45713 Baby Estates|9000|2|532|C|T|20180731145354|
0101|016|201803||03627133363202739182|1|0000002959919109807947204|Jalon Reynolds|Jalon Reynolds|03|L|Kab. Kampar|19731229|Verona Pagac|0000003775668854285928109|Jalan Dummy Slik 1144 No. 1817109190 Kab. Kampar|Kelurahan Dummy 1221|Kecamatan Dummy 2526|3502|83871|282813128|69979272161|kamron_hauck@friesen.ca|ID|016|Wolf, Glover and Bins|202100|26818 Lexus Parkways|9000|2|532|C|T|20180731145354|
0101|016|201803||05330799877690602303|1|0000005545215368133206847|Peggie Jaskolski|Peggie Jaskolski|03|L|Kab. Kampar|19740222|Idell Smith|0000005191373148463768676|Jalan Dummy Slik 1020 No. 5817099612 Kab. Kampar|Kelurahan Dummy 2774|Kecamatan Dummy 2792|3502|97584|74073819|79284818375|flo_crist@lakin.co.uk|ID|016|Lang-Barton|202100|17703 Bruen Park|9000|2|532|C|T|20180731145354|
0101|016|201803||02867939056250870845|1|0000009251445064112547511|Garth Zieme|Garth Zieme|03|L|Kab. Kampar|19670323|Johnpaul Schmidt|0000008881437853756950172|Jalan Dummy Slik 2415 No. 2779181285 Kab. Kampar|Kelurahan Dummy 2296|Kecamatan Dummy 1914|3502|24235|231688021|64004156163|alfreda@leffler.biz|ID|016|Treutel LLC|202100|6016 Otha Viaduct|9000|3|532|C|T|20180731145354|
0101|016|201803||16502051073892721470|1|0000005844211541499480601|Franco McClure|Franco McClure|03|L|Kab. Kampar|19570404|Ervin Farrell|0000000825534814143541254|Jalan Dummy Slik 2701 No. 2818580439 Kab. Kampar|Kelurahan Dummy 2786|Kecamatan Dummy 103|3502|51103|200435538|34144914403|roderick@schmeleranderson.ca|ID|030|Kub LLC|532111|04766 Spinka Mall|9000|2|291|C|T|20180731145354|
0101|029|201803||05992441327842502253|1|0000014409423398088269814|Evie O'Conner|Evie O'Conner|06|P|Kab. Wakatobi|19591215|Asia Medhurst|0000018081244559206890873|Jalan Dummy Slik 802 No. 2708577515 Kab. Wakatobi|Kelurahan Dummy 1280|Kecamatan Dummy 1379|6906|95837|261749620|82055667243|gia_bergstrom@fahey.biz|ID|030|Koss, Wolff and Schuppe|532111|588 Murl River|9000|2|291|C|T|20180731145354|
0101|029|201803||13232948286956954109|1|0000009303069405733882278|Carmella Schoen|Carmella Schoen|06|P|Kab. Wakatobi|19670403|Hilda Bogan|0000008244085997213563907|Jalan Dummy Slik 955 No. 7547931134 Kab. Wakatobi|Kelurahan Dummy 860|Kecamatan Dummy 2379|6906|32635|90990030|15395787947|alyce@wehnermetz.info|ID|030|Mayert, Champlin and Flatley|532111|2761 Langosh Garden|9000|1|291|C|T|20180731145354|
0101|029|201803||17798170272830909249|1|0000013240805877960030420|Sharon Stracke|Sharon Stracke|06|P|Kab. Wakatobi|19470708|Madalyn Smith|0000009634287266482320093|Jalan Dummy Slik 2043 No. 8282717921 Kab. Wakatobi|Kelurahan Dummy 1909|Kecamatan Dummy 2048|6906|44824|79119694|49179975982|ursula.beahan@rosenbaum.info|ID|030|Runte, Sanford and Altenwerth|532111|368 Bradtke Meadow|9000|1|291|C|T|20180731145354|
0101|029|201803||14832703163668321382|1|0000008202182105628626881|Addison Kirlin|Addison Kirlin|06|P|Kab. Wakatobi|19770919|Kirsten Dickens|0000001304796039838560188|Jalan Dummy Slik 2709 No. 7876183594 Kab. Wakatobi|Kelurahan Dummy 588|Kecamatan Dummy 1259|6906|79825|195907420|30592855801|lorenz@kautzer.ca|ID|030|Nicolas Inc and Sons|532111|787 Osvaldo Ferry|9000|1|291|C|T|20180731145354|
0101|029|201803||12415685785224030444|1|0000016316987476849615861|Armando Kirlin|Armando Kirlin|06|P|Kab. Wakatobi|19390723|Gilberto Rippin|0000003204087087721701400|Jalan Dummy Slik 2042 No. 7611581570 Kab. Wakatobi|Kelurahan Dummy 1772|Kecamatan Dummy 1046|6906|80610|37896273|88858960718|lowell@pouros.uk|ID|030|Willms-Upton|532111|1101 Stokes Manors|9000|3|291|C|T|20180731145354|
0101|029|201803||01789124521831652049|1|0000005076051014513019486|Harley Little|Harley Little|06|P|Kab. Wakatobi|19560715|Brown Schmidt|0000007006792231367322742|Jalan Dummy Slik 338 No. 6187211348 Kab. Wakatobi|Kelurahan Dummy 739|Kecamatan Dummy 998|6906|63524|91577595|57478276013|maxwell.hamill@mayert.co.uk|ID|030|Zulauf, Dickens and King|532111|166 Mylene Parkways|9000|3|291|C|T|20180731145354|
0101|029|201803||16354485099866036045|1|0000016005729965163261540|Eliza Koch|Eliza Koch|06|P|Kab. Wakatobi|19520917|Jennyfer Bruen|0000011855556122015265571|Jalan Dummy Slik 1077 No. 4678803242 Kab. Wakatobi|Kelurahan Dummy 2162|Kecamatan Dummy 1831|6906|79981|31081333|31860648038|mozell_schroeder@swaniawski.ca|ID|030|Bayer-Konopelski|532111|754 Torp Field|9000|1|291|C|T|20180731145354|
0101|029|201803||15671078053528568673|1|0000013019017075410293869|Dina Jaskolski|Dina Jaskolski|06|P|Kab. Wakatobi|19880412|Irving Champlin|0000004060338979269568271|Jalan Dummy Slik 276 No. 3988860061 Kab. Wakatobi|Kelurahan Dummy 2390|Kecamatan Dummy 472|6906|33711|97540865|33187400844|domenico@gislasonschamberger.uk|ID|030|Cole-Ebert|532111|2083 Shannon Views|9000|3|291|C|T|20180731145354|
0101|029|201803||14133989520776500059|1|0000002146070759407128432|Rudy Marks|Rudy Marks|06|P|Kab. Wakatobi|19541230|Valentin Jenkins|0000000942786269140756685|Jalan Dummy Slik 1726 No. 8443774417 Kab. Wakatobi|Kelurahan Dummy 1545|Kecamatan Dummy 86|6906|65467|175844121|30812508573|rhea.swaniawski@langworthschuppe.name|ID|030|Langosh, Grant and Marks|532111|1882 Ryan Cape|9000|3|291|C|T|20180731145354|
0101|029|201803||12948525195571845405|1|0000006276673606767061125|Sarah Heller|Sarah Heller|06|P|Kab. Wakatobi|19430429|Kyla Abernathy|0000007709678119107036642|Jalan Dummy Slik 1998 No. 6576932606 Kab. Wakatobi|Kelurahan Dummy 1733|Kecamatan Dummy 942|6906|79281|172710422|25214241747|janae@leuschkevonrueden.ca|ID|030|Daugherty, Spinka and Rosenbaum|532111|21472 Adela Way|9000|2|291|C|T|20180731145354|
0101|029|201803||01606264135109277870|1|0000003309416379966705018|Elvis Hirthe|Elvis Hirthe|06|P|Kab. Wakatobi|19660730|Otto Schuppe|0000008494703644535570102|Jalan Dummy Slik 2808 No. 4147621041 Kab. Wakatobi|Kelurahan Dummy 1063|Kecamatan Dummy 2777|6906|4767|139213990|53636614993|elenora@mitchell.biz|ID|030|Kemmer-Strosin|532111|83366 Kling Viaduct|9000|3|291|C|T|20180731145354|
0101|029|201803||12027053973510914357|1|0000005690869530860983298|Hilma Legros|Hilma Legros|06|P|Kab. Wakatobi|19811228|Brian Carter|0000011549658803885062441|Jalan Dummy Slik 2745 No. 698768167 Kab. Wakatobi|Kelurahan Dummy 2804|Kecamatan Dummy 1796|6906|93871|85523192|72538688480|leann.hessel@hartmannpollich.name|ID|030|Runolfsson, Herman and Mraz|532111|27078 Pfeffer Cove|9000|1|291|C|T|20180731145354|
0101|029|201803||12399515030964006944|1|0000016051437628306993537|Arjun Rosenbaum|Arjun Rosenbaum|06|P|Kab. Wakatobi|19601028|Kole Walker|0000012058489126958188562|Jalan Dummy Slik 314 No. 7018583029 Kab. Wakatobi|Kelurahan Dummy 1441|Kecamatan Dummy 2845|6906|69289|183128768|69372528673|tess_altenwerth@oharacrooks.ca|ID|030|Keeling-Brekke|532111|34021 Davis Gardens|9000|1|291|C|T|20180731145354|
0101|029|201803||11021036907801340441|1|0000009627027290969792997|Bulah Friesen|Bulah Friesen|06|P|Kab. Wakatobi|19690201|Alda Okuneva|0000015432779615991223280|Jalan Dummy Slik 2563 No. 8278470019 Kab. Wakatobi|Kelurahan Dummy 777|Kecamatan Dummy 1274|6906|63605|58064249|69981783003|misael@green.ca|ID|030|Sawayn LLC|532111|641 Padberg Isle|9000|3|291|C|T|20180731145354|
0101|029|201803||14153144808335809669|1|0000004459895881179182670|Luz Quigley|Luz Quigley|06|P|Kab. Wakatobi|19910130|Kristian Smitham|0000006890400119282293060|Jalan Dummy Slik 259 No. 4397508914 Kab. Wakatobi|Kelurahan Dummy 1833|Kecamatan Dummy 2389|6906|88451|114660694|76253443233|meda@lubowitz.biz|ID|030|Schaefer Group|532111|0258 Grant View|9000|3|291|C|T|20180731145354|
0101|029|201803||09968947696128792484|1|0000015097601169012840082|Rene Kulas|Rene Kulas|06|P|Kab. Wakatobi|19660930|Jamaal Moen|0000007416587404645398292|Jalan Dummy Slik 2433 No. 3076132729 Kab. Wakatobi|Kelurahan Dummy 1674|Kecamatan Dummy 1530|6906|70192|239529512|13825110986|alfreda@bogisich.name|ID|030|Lind-Kiehn|532111|485 Ernser Run|9000|2|291|C|T|20180731145354|
0101|029|201803||07360175134473763376|1|0000012913984827553100929|Johnnie Roob|Johnnie Roob|06|P|Kab. Wakatobi|19311017|Providenci Braun|0000009309494945211953629|Jalan Dummy Slik 2756 No. 9914158521 Kab. Wakatobi|Kelurahan Dummy 796|Kecamatan Dummy 1857|6906|41499|113618473|48597058267|eriberto.runte@turnerbins.info|ID|030|Heaney, Steuber and Bradtke|532111|3711 Judd Fork|9000|1|291|C|T|20180731145354|
0101|029|201803||15229570224697074773|1|0000004864301461976080676|Claudine Legros|Claudine Legros|06|P|Kab. Wakatobi|19561205|Johan Volkman|0000011323085486952829484|Jalan Dummy Slik 2478 No. 6186791656 Kab. Wakatobi|Kelurahan Dummy 2798|Kecamatan Dummy 1897|6906|59237|224689016|40348301887|korey.abbott@wyman.info|ID|030|Keeling LLC|532111|6648 Altenwerth Landing|9000|2|291|C|T|20180731145354|
0101|029|201803||00707664151753457267|1|0000001690460353696972741|Terrell Runolfsdottir|Terrell Runolfsdottir|06|P|Kab. Wakatobi|19420502|Daija McDermott|0000006977809415439289402|Jalan Dummy Slik 562 No. 1503465740 Kab. Wakatobi|Kelurahan Dummy 84|Kecamatan Dummy 1871|6906|11649|86859999|67720706376|garth@thompson.name|ID|030|Schimmel-McClure|004130|5312 Wisozk Squares|9000|1|999|C|T|20180731145354|
0101|009|201803||16964375940051833801|1|0000015211267503799467789|Candice Boehm|Candice Boehm|01|L|Kab. Karanganyar|19280906|Julia Lebsack|0000007427550649085038156|Jalan Dummy Slik 2289 No. 5897733642 Kab. Karanganyar|Kelurahan Dummy 70|Kecamatan Dummy 1889|0927|60321|153192901|9703011344|vincent_russel@labadiebecker.ca|ID|005|Bogan, Herzog and Larkin|004130|205 Reynold Extensions|9000|1|999|C|T|20180731145354|
0101|009|201803||09787736511690003040|1|0000012186258691442493244|Hayley Sauer|Hayley Sauer|01|L|Kab. Karanganyar|19810330|Tierra Paucek|0000009162317393692506816|Jalan Dummy Slik 591 No. 205029618 Kab. Karanganyar|Kelurahan Dummy 1273|Kecamatan Dummy 381|0927|98921|98415995|10534136109|ulices@carter.ca|ID|005|Collier-Beier|004130|586 Ankunding Street|9000|1|999|C|T|20180731145354|
0101|009|201803||16196918405041591513|1|0000018102761984597472397|Zella Stiedemann|Zella Stiedemann|01|L|Kab. Karanganyar|19760908|Ismael Wintheiser|0000003688643025131307416|Jalan Dummy Slik 132 No. 2977869573 Kab. Karanganyar|Kelurahan Dummy 1686|Kecamatan Dummy 2356|0927|36272|144865023|33937808930|cheyenne@klocko.info|ID|005|Williamson Inc and Sons|004130|38734 Halvorson Lights|9000|3|999|C|T|20180731145354|
0101|009|201803||15254843787487024296|1|0000007806391784929979722|Dangelo Klocko|Dangelo Klocko|01|L|Kab. Karanganyar|19870125|Nickolas Beer|0000016890268599020854341|Jalan Dummy Slik 1561 No. 6045695937 Kab. Karanganyar|Kelurahan Dummy 1052|Kecamatan Dummy 2530|0927|78151|129940855|83046691622|raphael.reynolds@shanahan.name|ID|005|Reichel-Abernathy|004130|7006 Jabari Mountain|9000|1|999|C|T|20180731145354|
0101|009|201803||17559839261011976836|1|0000013947565577345357563|Thelma Bogisich|Thelma Bogisich|01|L|Kab. Karanganyar|19591212|Ricky Larkin|0000016642830172418212432|Jalan Dummy Slik 525 No. 2333438412 Kab. Karanganyar|Kelurahan Dummy 2498|Kecamatan Dummy 2026|0927|23682|292304812|8566182676|joseph@denesik.biz|ID|005|Kassulke, Pfeffer and Paucek|004130|685 Welch Crescent|9000|3|999|C|T|20180731145354|
0101|009|201803||00039786834978298549|1|0000008293024987990220215|Jake Hahn|Jake Hahn|01|L|Kab. Karanganyar|19600228|Marcos Ankunding|0000016148774752342974622|Jalan Dummy Slik 504 No. 6280923256 Kab. Karanganyar|Kelurahan Dummy 1618|Kecamatan Dummy 2230|0927|51367|180084487|64148276222|florencio@pfannerstill.co.uk|ID|005|Pfannerstill Group|004130|3480 Alan Fords|9000|3|999|C|T|20180731145354|
0101|009|201803||14004654293160553190|1|0000002817673820451940930|Eugene Parker|Eugene Parker|01|L|Kab. Karanganyar|19620101|Webster Welch|0000015344635901530209348|Jalan Dummy Slik 2008 No. 9555222661 Kab. Karanganyar|Kelurahan Dummy 489|Kecamatan Dummy 2252|0927|93587|267537284|31677511414|maureen.wisozk@adams.us|ID|005|Kub LLC|004130|534 Edward Path|9000|1|999|C|T|20180731145354|
0101|009|201803||11497898853761346111|1|0000010087873819580515616|Zoe Ledner|Zoe Ledner|01|L|Kab. Karanganyar|19861119|Sincere Langworth|0000004961853540638603293|Jalan Dummy Slik 2875 No. 255572299 Kab. Karanganyar|Kelurahan Dummy 734|Kecamatan Dummy 254|0927|42678|288417550|43632259878|berniece@kossbeer.uk|ID|005|Harris Inc and Sons|004130|3811 Zemlak Brooks|9000|3|999|C|T|20180731145354|
